Name,Cuisine,Ranking,Rating,Price,ReviewCount,Reviews,URL_TA
Pas'qua,"['Italian', 'Pizza', 'Mediterranean']",5784.0,3.0,Medium,38.0,"[['Passing by', 'Worst Italian restaurant ever'], ['12/06/2017', '09/19/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d3386989-Reviews-Pas_qua-Berlin.html
Auster Events & Restaurant,['International'],5785.0,3.5,Medium,15.0,"[['Ok food, yet the price you pay is for the...', 'Best ice creams ever'], ['08/21/2016', '06/22/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d7930758-Reviews-Auster_Events_Restaurant-Berlin.html
Da Giorgio Pizzeria,['Pizza'],5786.0,4.0,Low,12.0,"[['Average fast food'], ['01/17/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d5610284-Reviews-Da_Giorgio_Pizzeria-Berlin.html
Sushimiyabi,"['Sushi', 'Asian', 'Chinese']",5794.0,3.0,Medium,17.0,"[['Very disappointing', 'Food was nice, service was awful'], ['07/02/2017', '02/03/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d8145838-Reviews-Sushimiyabi-Berlin.html
Ajad,['Indian'],5798.0,4.0,Medium,7.0,"[['My favorite indian restaurant!! The food i...'], ['09/10/2008']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1047495-Reviews-Ajad-Berlin.html
Arjun,['Indian'],5800.0,3.5,Medium,13.0,"[['Great meal, generous portions, friendly st...', 'Excellent Food'], ['12/27/2017', '08/16/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d10484138-Reviews-Arjun-Berlin.html
Royal Elephant,['Thai'],5801.0,3.5,Medium,13.0,"[['went bad', 'Great late night meal'], ['04/20/2015', '03/25/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d2489792-Reviews-Royal_Elephant-Berlin.html
El Colmado,"['Spanish', 'Mediterranean']",5806.0,5.0,Low,21.0,"[['Classical Spanish tapas bar at the Alexand...', 'Best Spanish restaurant in Berlin since I...'], ['01/08/2018', '12/10/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d13008919-Reviews-El_Colmado-Berlin.html
Cafe Sur,"['Italian', 'German', 'Mediterranean']",5809.0,3.0,Medium,17.0,"[['Nice friendly place', 'Go to a Supermarket.'], ['09/24/2017', '02/11/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d6890537-Reviews-Cafe_Sur-Berlin.html
RED Berlin Restaurant,"['Italian', 'Mediterranean']",5811.0,3.5,Medium,12.0,"[['Business Lunch', 'A modern, comfortable resturant'], ['02/16/2017', '04/13/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d8541768-Reviews-RED_Berlin_Restaurant-Berlin.html
Ristorante Galileo,['Italian'],5812.0,4.0,Medium,13.0,"[['Worst Pizza Ever', 'Good choice in Dahlem'], ['08/27/2015', '12/10/2014']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d2311524-Reviews-Ristorante_Galileo-Berlin.html
Amber,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",5815.0,3.0,Low,50.0,"[['Never go!', 'Cheap but not worth it'], ['06/04/2017', '01/31/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1165326-Reviews-Amber-Berlin.html
Restaurant Strandlust,['German'],5816.0,3.5,Medium,34.0,"[['Wer es fettig mag', 'Excellent view of the lake, nice terrace...'], ['08/11/2017', '09/18/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d3668045-Reviews-Restaurant_Strandlust-Berlin.html
El Sabor,"['Mexican', 'Latin']",5818.0,3.0,Medium,33.0,"[['Nothing above average', 'Worst cocktail bar ever!'], ['09/06/2017', '12/31/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d4268577-Reviews-El_Sabor-Berlin.html
Osteria-Amedeo,"['Italian', 'European', 'Pizza', 'Vegetarian Friendly']",5821.0,3.0,Medium,31.0,"[['Classic Italian Restaurant', 'Lovely surprise'], ['02/13/2017', '10/18/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d2290109-Reviews-Osteria_Amedeo-Berlin.html
Sohnelwerft Gastronomie GmbH,"['Italian', 'European', 'Pizza', 'Vegetarian Friendly']",5822.0,3.0,Medium,5.0,"[[], []]",https://www.tripadvisor.com/Restaurant_Review-g187323-d10510649-Reviews-Sohnelwerft_Gastronomie_GmbH-Berlin.html
Gosch,['Seafood'],5829.0,3.5,Medium,26.0,"[['Nice sea food for Berlin', 'Excelent fishrestaurant'], ['04/11/2016', '02/17/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d958764-Reviews-Gosch-Berlin.html
Restaurant and Kaffeehaus Schupke,['Cafe'],5832.0,3.0,Medium,18.0,"[['Needs a bit of work'], ['01/26/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d3492464-Reviews-Restaurant_and_Kaffeehaus_Schupke-Berlin.html
Zeughaus,"['German', 'European', 'Central European', 'Cafe', 'Vegetarian Friendly']",5836.0,3.5,Medium,71.0,"[['Average food, unfriendly staff', 'Beautiful interior'], ['08/20/2017', '04/07/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d958920-Reviews-Zeughaus-Berlin.html
Kochkunst,['International'],5838.0,3.5,Medium,20.0,"[['Limited breakfast choice', 'bland'], ['12/21/2016', '10/21/2012']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d2429719-Reviews-Kochkunst-Berlin.html
103,"['German', 'Asian']",5839.0,3.0,Medium,18.0,"[['Decent food in an interesting space', 'Horrible service but good tasting brunch.'], ['08/13/2015', '07/22/2012']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d786576-Reviews-103-Berlin.html
Restaurant Zitrone,"['German', 'European', 'Vegetarian Friendly']",5843.0,3.0,Medium,48.0,"[['Always a good choice', 'Amazing'], ['09/03/2017', '08/10/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1346059-Reviews-Restaurant_Zitrone-Berlin.html
Hadigari,"['Mediterranean', 'Turkish']",5845.0,3.5,Medium,24.0,"[['Good food', 'Delicious and cheerful service!'], ['03/25/2016', '08/13/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d2468723-Reviews-Hadigari-Berlin.html
subway,"['Fast Food', 'Vegetarian Friendly']",5847.0,3.5,Low,32.0,"[['Why are people reviewing a subway restaura...', 'Avoid like the plague!'], ['07/12/2017', '11/24/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d5510378-Reviews-Subway-Berlin.html
Plus Minus Null,"['German', 'European']",5849.0,3.5,Medium,17.0,"[['Okay', 'Decent food but be careful'], ['03/17/2017', '05/31/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d6598111-Reviews-Plus_Minus_Null-Berlin.html
Restaurant Phoenicia,"['Lebanese', 'Mediterranean', 'Middle Eastern', 'Arabic', 'Vegetarian Friendly', 'Gluten Free Options']",5859.0,4.5,Medium,16.0,"[['Excellent Lebanese Restaurant', 'Food was delicious, shish outside was good...'], ['12/21/2017', '12/06/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d12856031-Reviews-Restaurant_Phoenicia-Berlin.html
Madloba,"['Georgian', 'Vegetarian Friendly']",5861.0,4.0,Medium,15.0,"[['Loved the food', 'Like at friends'], ['09/10/2017', '04/27/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d12070617-Reviews-Madloba-Berlin.html
Brokers Bier Borse,"['German', 'European']",5864.0,3.5,Medium,36.0,"[['Average', 'Nice food'], ['03/18/2017', '02/21/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1793905-Reviews-Brokers_Bier_Borse-Berlin.html
McDonald's,"['American', 'Fast Food']",5866.0,3.5,Low,126.0,"[['cheap and fast', 'Just like any other mcdonalds'], ['11/13/2017', '06/08/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d788047-Reviews-McDonald_s-Berlin.html
Restaurant Conzuela,"['Spanish', 'Vegetarian Friendly']",5867.0,3.0,Medium,70.0,"[['Great tapas, great place.', 'Excellent'], ['08/26/2016', '08/13/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1037240-Reviews-Restaurant_Conzuela-Berlin.html
Rosso,"['Italian', 'Pizza', 'Delicatessen', 'Street Food']",5868.0,5.0,Low,4.0,"[['Best pizza in Berlin'], ['10/03/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d12885670-Reviews-Rosso-Berlin.html
Spreegold,"['European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5869.0,3.0,Medium,69.0,"[['Just average', 'Nice place, normal food'], ['01/06/2018', '09/18/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d12332077-Reviews-Spreegold-Berlin.html
Mauercafe,"['German', 'Cafe']",5874.0,3.5,Low,13.0,"[['Not my kind of place', 'Horrible!!!! Very rude staff'], ['08/01/2017', '07/06/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d4886835-Reviews-Mauercafe-Berlin.html
McDonald's,"['Fast Food', 'Vegetarian Friendly']",5877.0,3.0,Low,28.0,"[['Handy stopover spot', 'Hilarious'], ['02/05/2017', '12/10/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d5531836-Reviews-McDonald_s-Berlin.html
Stella di Mare,"['European', 'Italian', 'Pizza', 'Mediterranean']",5883.0,3.0,Medium,70.0,"[['Great place to eat, open late', 'Dinner'], ['09/28/2015', '06/12/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1900962-Reviews-Stella_di_Mare-Berlin.html
Parma di Vini Benedetti,"['Italian', 'Vegetarian Friendly']",5888.0,3.0,Medium,20.0,"[['1 hour waiting, rude chef and so-so expens...', 'really excellent cuisine'], ['11/14/2017', '11/14/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d11806907-Reviews-Parma_di_Vini_Benedetti-Berlin.html
Pizzeria Europa,"['Pizza', 'Greek']",5889.0,4.5,Low,10.0,"[['Amazing cuisine, friendly people', 'Great value, tasty pizza'], ['12/27/2016', '12/13/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d5526482-Reviews-Pizzeria_Europa-Berlin.html
ARGENTINO Arg.Steakhaus,['Steakhouse'],5890.0,3.5,Medium,17.0,"[['This restaurant has now closed its doors.', 'Decent fod but bad logistics'], ['01/13/2017', '07/27/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1359797-Reviews-ARGENTINO_Arg_Steakhaus-Berlin.html
IZUMI Restaurant - Sushi Bar,"['Japanese', 'Seafood', 'Sushi', 'Asian', 'Vegetarian Friendly']",5891.0,4.0,Medium,167.0,"[['Do it for the love of sushi', 'Very Friendly Sushi Location'], ['10/22/2017', '09/13/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1230296-Reviews-IZUMI_Restaurant_Sushi_Bar-Berlin.html
Balli Burger,['International'],5893.0,3.0,Low,12.0,"[['fresh burgers and great bread'], ['07/27/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d8493853-Reviews-Balli_Burger-Berlin.html
Restaurant Linden-Garten,['German'],5896.0,4.0,Low,14.0,"[['The excellent duck - all u can eat'], ['02/06/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1458442-Reviews-Restaurant_Linden_Garten-Berlin.html
Restaurant Paul,"['Italian', 'Pizza', 'Mediterranean', 'European']",5901.0,3.5,Medium,41.0,"[['Traditions must be kept honored', 'The bill'], ['05/31/2017', '10/03/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1932577-Reviews-Restaurant_Paul-Berlin.html
Eiscafe Promenade,['Italian'],5910.0,3.5,Medium,3.0,"[[], []]",https://www.tripadvisor.com/Restaurant_Review-g187323-d9456227-Reviews-Eiscafe_Promenade-Berlin.html
Restaurant im Hamburger Bahnhof,['German'],5947.0,3.0,Medium,,"[['Long wait for sandwiches.......'], ['09/20/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d12625557-Reviews-Restaurant_im_Hamburger_Bahnhof-Berlin.html
Frische Bar Moabit by dbCatering,"['German', 'International']",5952.0,3.0,Low,,"[[], []]",https://www.tripadvisor.com/Restaurant_Review-g187323-d12212856-Reviews-Frische_Bar_Moabit_by_dbCatering-Berlin.html
Die Wohngemeinshaft,['Vegetarian Friendly'],5963.0,3.0,Medium,,"[[], []]",https://www.tripadvisor.com/Restaurant_Review-g187323-d2691365-Reviews-Die_Wohngemeinshaft-Berlin.html
Gode Wind,['Seafood'],5966.0,3.0,Medium,,"[[], []]",https://www.tripadvisor.com/Restaurant_Review-g187323-d12718161-Reviews-Gode_Wind-Berlin.html
Dunkin Donuts Adenauerplatz,['American'],5974.0,3.0,Medium,2.0,"[[], []]",https://www.tripadvisor.com/Restaurant_Review-g187323-d12609934-Reviews-Dunkin_Donuts_Adenauerplatz-Berlin.html
Bauernlummel,"['German', 'European', 'Central European']",5988.0,3.5,Medium,70.0,"[[""Wouldn't go again"", 'Not a complete waste, but cannot recommend...'], ['05/24/2017', '04/26/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1036976-Reviews-Bauernlummel-Berlin.html
Kalus Restaurant,['International'],5990.0,3.0,Medium,2.0,"[[], []]",https://www.tripadvisor.com/Restaurant_Review-g187323-d12634440-Reviews-Kalus_Restaurant-Berlin.html
Restaurant Sufi,"['Turkish', 'Middle Eastern']",5996.0,3.5,Medium,16.0,"[['Nice place.', 'Awful Food'], ['06/25/2016', '10/27/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d8324102-Reviews-Restaurant_Sufi-Berlin.html
Cafe 100 Wasser,"['German', 'Bar', 'European', 'Vegetarian Friendly']",5997.0,3.0,Medium,145.0,"[['Good dinner', 'Okay but maybe go somewhere else'], ['09/14/2017', '09/09/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1017926-Reviews-Cafe_100_Wasser-Berlin.html
Yogi-Haus,['Indian'],5999.0,3.5,Medium,10.0,"[['Great food and service', 'Bad bad bad'], ['09/13/2016', '04/11/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d7319350-Reviews-Yogi_Haus-Berlin.html
Viva la Vida!,"['European', 'Spanish']",6000.0,3.5,Medium,14.0,"[['Business tapas', 'good tapas near Lietzensee'], ['10/31/2016', '06/12/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d2562214-Reviews-Viva_la_Vida-Berlin.html
Stephaner Biergarten,['German'],6004.0,4.0,Low,3.0,"[[], []]",https://www.tripadvisor.com/Restaurant_Review-g187323-d8450151-Reviews-Stephaner_Biergarten-Berlin.html
Restaurant Weisse Villa - Dirk Bengelsdorff,['Vegetarian Friendly'],6006.0,3.0,Medium,114.0,"[['Oh god!!', 'Good view bad food'], ['08/21/2017', '04/17/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1341789-Reviews-Restaurant_Weisse_Villa_Dirk_Bengelsdorff-Berlin.html
Restaurant Luis Cafe Bar,['German'],6008.0,3.0,Medium,5.0,"[['Late Breakfast in the sunshine'], ['06/23/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d10346957-Reviews-Restaurant_Luis_Cafe_Bar-Berlin.html
Bella Italia,['Italian'],6011.0,3.5,Medium,6.0,"[['Lovely family restaurant', 'Great pizza, friendly staff'], ['03/11/2017', '02/14/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d4878283-Reviews-Bella_Italia-Berlin.html
China Bistro Tu Long,['Chinese'],6012.0,3.0,Low,14.0,"[['My second home.', 'Ridiculously rude service'], ['10/31/2017', '10/20/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d5518536-Reviews-China_Bistro_Tu_Long-Berlin.html
Quepasa Mexicana,"['Mexican', 'Vegetarian Friendly']",6015.0,3.0,Medium,29.0,"[['In front of the Görlitzer Metro station', 'Strong drinks!'], ['06/05/2017', '07/31/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1422321-Reviews-Quepasa_Mexicana-Berlin.html
Nord-Sud,"['French', 'European']",6016.0,3.5,Low,77.0,"[['An attitude problem and all in all unpleas...', 'Charming french cafe with truly nice owner...'], ['04/18/2016', '02/24/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d788761-Reviews-Nord_Sud-Berlin.html
Chicano - Real Burritos,['Mexican'],6019.0,3.0,Low,10.0,"[['Nutritious ‘Bikini Bowl’', 'Tasty burrito'], ['12/09/2017', '09/04/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d10459051-Reviews-Chicano_Real_Burritos-Berlin.html
Zhou's Five,"['Chinese', 'Sushi', 'Asian', 'Thai', 'Vietnamese', 'Mongolian', 'Vegetarian Friendly']",6023.0,3.0,Medium,207.0,"[['Very bad. Stale food with a bad odour.', 'Do not try this'], ['12/02/2017', '10/18/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d4053189-Reviews-Zhou_s_Five-Berlin.html
La Buena Tierra,"['Latin', 'Pizza', 'Spanish']",6025.0,3.0,Medium,9.0,"[['The kids loved it', 'Italian and Mexican delicacy'], ['01/02/2016', '09/05/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d8087264-Reviews-La_Buena_Tierra-Berlin.html
Thai Cuisine Goldenes Dreieck,"['Asian', 'Thai', 'Vegetarian Friendly']",6026.0,2.5,Medium,58.0,"[['Cheap Thai Eats', 'No where near as good as previous visits'], ['09/04/2017', '01/25/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d4592375-Reviews-Thai_Cuisine_Goldenes_Dreieck-Berlin.html
Pomodori Tempelhof,"['Italian', 'Mediterranean']",6031.0,3.0,Low,29.0,"[['Terrible service dont recomend', 'Keep walking...'], ['10/14/2017', '09/12/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d8867697-Reviews-Pomodori_Tempelhof-Berlin.html
Broschek,"['Italian', 'Mediterranean']",6032.0,3.0,Low,2.0,"[['Well... not so good'], ['09/18/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d9581585-Reviews-Broschek-Berlin.html
Schall und Rauch,['International'],6034.0,3.5,Medium,16.0,"[['westernised but still ok', 'Nice enough. Zero service'], ['02/18/2015', '10/30/2014']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d2465469-Reviews-Schall_und_Rauch-Berlin.html
Sushi Club,"['Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly']",6036.0,3.0,Medium,89.0,"[['Tasty sushi, questionable pricing policy', 'Good sushi all you can eat for vegetarians'], ['12/12/2017', '11/15/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d2169764-Reviews-Sushi_Club-Berlin.html
Rosticceria Pascarella,['Italian'],6040.0,4.0,Medium,13.0,"[['A big surprised from a small Restaurant', 'Fantastic food, reasonable oruces'], ['11/12/2016', '05/28/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d10254679-Reviews-Rosticceria_Pascarella-Berlin.html
Brasil Brasileiro Churrascaria Rodizio,"['Steakhouse', 'Argentinean', 'Brazilian', 'Barbecue', 'Grill', 'Bar', 'Pub', 'Wine Bar']",6041.0,3.5,Medium,120.0,"[['Delicious meat and nice short show', 'It smt unusual and new'], ['12/30/2017', '08/21/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1556946-Reviews-Brasil_Brasileiro_Churrascaria_Rodizio-Berlin.html
Gasthaus Wiesenstein in Steglitz,['German'],6042.0,3.5,Medium,25.0,"[['Delicious', 'Good Food from south west Germany - Schäbi...'], ['09/08/2015', '02/15/2015']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d3644760-Reviews-Gasthaus_Wiesenstein_in_Steglitz-Berlin.html
Edo Sushi,"['Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly']",6043.0,3.0,Medium,110.0,"[['Nice lunch with good Sushi', 'Try something other than Sushi'], ['09/25/2017', '12/19/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1054965-Reviews-Edo_Sushi-Berlin.html
Call A Pizza,['Italian'],6044.0,3.0,Low,12.0,"[['Great 👍🏻 pizza', 'Best pizza'], ['12/29/2017', '11/16/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d5525684-Reviews-Call_A_Pizza-Berlin.html
Burger King,['Fast Food'],6046.0,3.0,Low,17.0,"[['Very Fast and Good Food', 'Good food but no where to sit!'], ['10/26/2017', '11/15/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d7657881-Reviews-Burger_King-Berlin.html
Marche Bistro - Airport Berlin Tegel,"['Fast Food', 'European', 'Vegetarian Friendly']",6048.0,3.0,Medium,63.0,"[['Unless you really hungry', 'Good.'], ['12/06/2017', '09/23/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d6122823-Reviews-Marche_Bistro_Airport_Berlin_Tegel-Berlin.html
Pirates Berlin,"['German', 'Bar', 'European', 'Vegetarian Friendly']",6052.0,3.0,Medium,541.0,"[['Slow staff,Great bar.', 'Great location, but unfriendly service and...'], ['08/28/2017', '08/18/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d4053403-Reviews-Pirates_Berlin-Berlin.html
Que Pasa,"['Mexican', 'Central American', 'South American', 'Vegetarian Friendly']",6053.0,3.0,Medium,88.0,"[['friendly service', 'No service'], ['09/15/2017', '07/26/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d11844247-Reviews-Que_Pasa-Berlin.html
Mamma Monti,"['Italian', 'European', 'International', 'Mediterranean', 'Contemporary']",6057.0,4.5,Medium,38.0,"[['Great value', 'Really authentic Italian...'], ['10/01/2017', '11/26/2016']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d3175660-Reviews-Mamma_Monti-Berlin.html
Oranium,"['Bar', 'European', 'German', 'Pub', 'Central European', 'Vegetarian Friendly']",6059.0,3.0,Medium,287.0,"[['Not sure', 'Expectable'], ['05/19/2017', '03/27/2017']]",https://www.tripadvisor.com/Restaurant_Review-g187323-d1418093-Reviews-Oranium-Berlin.html
